,Depth(ft),Density(g/cm3),GR(API),R Ild(ohm),dt(ft)
1177,7944.28,2.70383817523802,27.9183729177615,87.505967014175,54.7317934342183
1178,7944.43,2.70505344151197,28.2809892968222,89.4833109847342,54.7443413702051
1179,7944.7,2.70611184527576,29.2828472651457,94.2853034572229,54.6818152468987
1180,7944.8,2.70975778800982,29.2828472651457,94.7292038908593,54.644275612903
1181,7945.15,2.71054173139444,30.941049546269,102.315501240532,54.4690889180237
1182,7945.53,2.71030634794478,30.9927847578334,105.54386729994,54.3940643413638
1183,7945.78,2.7075227548222,32.1155617913011,104.575588156339,54.3815867228031
1184,7946.16,2.70669931111412,32.1672924110273,101.791532439464,54.3190605994967
1185,7946.25,2.70395498471835,32.1672924110273,101.266984943484,54.2940454623457
1186,7946.73,2.69650599897205,32.0117010619246,96.9899739881594,54.2941001536771
1187,7946.74,2.6998775522402,32.0117010619246,96.9899739881594,54.2941001536771
1188,7947.2,2.69572172396362,31.9079214550231,92.5515081595608,54.3067105940426
1189,7947.57,2.69866188551485,30.8886347426499,94.5693323911637,54.3067444505811
1190,7948.09,2.69881848940013,30.8712029373746,106.069845458341,54.2943215233518
1191,7948.44,2.69619166701759,29.7310568537539,109.177132418937,54.2818829700278
1192,7949.08,2.69630901877586,29.6791609278523,113.140675925205,54.3070048854925
1193,7949.57,2.69528951048704,31.9591454419338,104.788251576841,54.2820652744658
1194,7950.0,2.69501490619564,31.924509892681,95.3865714879301,53.9942466558539
1195,7950.12,2.69258420053594,31.924509892681,93.0866071182791,53.8190391261817
1196,7950.39,2.69097671750177,29.6096357476324,103.457128970843,53.1556913458082
1197,7950.51,2.68858521808403,29.6096357476324,97.7272331292167,53.0430594220756
1198,7950.82,2.68584079783246,28.1757877506892,124.44821875891,52.5549660496582
1199,7951.54,2.6845467707653,22.8724638527855,138.934762864427,51.9265325431508
1200,7951.97,2.68823178417183,25.3252939701676,138.934931650443,52.0382981781212
1201,7952.38,2.69199521423365,32.3384772995095,137.28086714818,52.7968696963129
1202,7952.83,2.69489614034334,38.5570404456562,126.991426379144,56.5077460139665
1203,7953.25,2.69913001610907,40.1979976562581,110.24575984934,58.5590394629391
1204,7953.33,2.70203109030236,43.860085772042,110.24575984934,59.6778977968091
1205,7953.79,2.70277578364565,48.5758175779342,76.3743671240796,63.8218632175897
1206,7953.91,2.70638251596638,52.5143059038479,64.1249050352444,64.7335400937036
1207,7954.22,2.70712726979451,52.5833244512522,55.6915764267982,65.4173333173491
1208,7954.8,2.70630374474475,74.9532045640974,36.705269369999,69.9964242037289
1209,7954.99,2.70418664313566,74.9532045640974,31.217555838283,70.5144317368465
1210,7955.26,2.6992860130602,79.1679920797004,19.009017078301,71.4468496075564
1211,7955.34,2.69493431834289,79.1679920797004,19.009017078301,71.8819793842537
1212,7955.43,2.69226840234535,79.1679920797004,17.3546873408708,71.8819793842537
1213,7955.67,2.69015127987941,81.4653364602586,16.789828369863,72.0270628800693
1214,7955.74,2.68023259705696,81.4653364602586,16.063578825016,72.0270628800693
1215,7955.75,2.68607401217033,81.4653364602586,16.063578825016,72.0270628800693
1216,7955.79,2.67315586598358,81.4653364602586,16.063578825016,71.8613332338179
1217,7955.8,2.67730450587367,81.4653364602586,16.063578825016,71.8613332338179
1218,7955.82,2.67006553572795,81.4653364602586,16.063578825016,71.8613332338179
1219,7956.11,2.66642477149474,81.465241562269,14.9743009568975,71.3641141173764
1220,7956.17,2.65601080488126,81.465241562269,14.9743009568975,71.2605298551456
1221,7956.18,2.66312275994376,81.465241562269,14.9743009568975,71.2605298551456
1222,7956.2,2.6521584764643,80.3251107847756,14.9743009568975,71.2605298551456
1223,7956.21,2.64635883868124,80.3251107847756,14.9743009568975,71.2605298551456
1224,7956.22,2.64403051559551,80.3251107847756,14.9743009568975,71.2605298551456
1225,7956.23,2.65825443247695,79.2195543320257,14.9743009568975,71.2605298551456
1226,7956.24,2.64081318827383,79.2195543320257,14.9743009568975,71.2605298551456
1227,7956.26,2.63463254803188,79.2195543320257,14.9743009568975,71.2605298551456
1228,7956.34,2.62252524816721,79.2195543320257,14.9743009568975,71.1776736542163
1229,7956.4,2.62811319114205,79.2195543320257,14.9743009568975,71.0533742639787
1230,7956.41,2.63044150972349,79.2195543320257,14.9743009568975,71.0533742639787
1231,7956.71,2.62006977486948,74.8663531908811,14.853583542406,70.6390156595647
1232,7956.82,2.61604808700251,73.4498696522527,14.853583542406,70.4732946355097
1233,7957.07,2.61431232605511,69.8222135142277,14.9747349780814,70.0589360310957
1234,7957.31,2.61228024237384,65.676386382745,15.2170699991494,69.4995542862408
1235,7957.58,2.61189913406408,64.5880367351982,15.6610186573618,68.7537062116367
1236,7957.71,2.61511639382136,61.4786617947479,15.6610186573618,68.5050944978669
1237,7957.74,2.61858769951012,61.4786617947479,15.6610186573618,68.5050944978669
1238,7957.76,2.62125467393149,61.4786617947479,15.6610186573618,68.5050944978669
1239,7958.15,2.6232441722663,59.3883822400789,16.3471898126316,67.6142232828219
1240,7958.17,2.62633448000047,59.3883822400789,16.3471898126316,67.6142232828219
1241,7958.22,2.62862044745867,59.3883822400789,17.356222489873,67.4899195814861
1242,7958.29,2.63395438954497,59.3883822400789,17.356222489873,67.4899195814861
1243,7958.71,2.63717153444279,57.9372524379086,17.5984369495011,66.5576267326237
1246,7959.14,2.64512998271562,57.7125751944413,17.9216038937873,66.2675976961347
1247,7959.15,2.64737363508492,57.7125751944413,17.9216038937873,66.2675976961347
1248,7959.64,2.65169141146253,58.9043631222495,17.0340682616825,66.7442482619078
1249,7959.67,2.64898207916149,58.9043631222495,17.0340682616825,66.7442482619078
1250,7960.06,2.65241090310251,60.2343503898163,15.7430963821264,68.2775600443519
1251,7960.14,2.65440052530538,60.2343503898163,15.7430963821264,68.8784367116934
1252,7960.78,2.65588192502082,64.4145452133231,14.0083928549498,73.6346394562114
1253,7961.23,2.65655907004186,68.1283777243479,12.9191390991193,77.7578897489852
1254,7961.65,2.65605090160595,75.4179444270795,12.0719872789062,83.2693381507002
1255,7961.99,2.65643176217961,76.5406862564542,11.2651630085796,85.1962890984533
1256,7962.16,2.65092838632246,85.7304785747385,11.2651630085796,85.4863957347097
1257,7962.42,2.65130927842617,88.7015516243768,9.97415094187681,85.6107339248311
1258,7962.49,2.64953126094567,92.8127845331506,9.61104224431202,85.6107339248311
1259,7962.75,2.64656783541809,93.4519205101346,8.56201958921598,85.6107339248311
1260,7962.92,2.63052352290717,95.6283733765779,7.99718473049621,85.6108201467949
1261,7962.94,2.64478976839038,95.6283733765779,7.99718473049621,85.6108201467949
1263,7962.95,2.63700047462225,97.9603640206781,7.99718473049621,85.6108201467949
1264,7962.98,2.63251315411862,99.3422885406904,7.99718473049621,85.6108201467949
1265,7963.42,2.62328435457256,100.965988435869,6.9483388988455,81.5084617370538
1267,7963.44,2.61909337031568,100.965988435869,6.9483388988455,81.5084617370538
1268,7963.6,2.60948368992665,100.965988435869,6.9483388988455,81.1355463219481
1269,7963.76,2.60753630173541,100.965988435869,6.86775613593653,80.8040525406598
1270,7963.82,2.60406496451661,100.965988435869,6.86775613593653,80.4311241922596
1272,7963.86,2.5976726474836,100.75855473231,6.86775613593653,78.8771705704778
1273,7963.87,2.58946002040268,100.75855473231,6.86775613593653,78.8771705704778
1274,7963.9,2.58586169512641,99.4284327708227,6.86775613593653,79.1050887117318
1275,7963.91,2.59339698575386,99.4284327708227,6.86775613593653,79.1050887117318
1276,7963.93,2.58294069729504,99.4284327708227,6.74686189799978,78.3799169652508
1277,7964.39,2.58167051943708,92.8986930489216,7.11027601787918,75.3756586503909
1278,7964.84,2.5864963088525,88.6836866556974,9.00704526295875,69.2220671470519
1279,7964.87,2.59326959231004,88.6836866556974,9.49128932134026,68.7455243587335
1282,7965.3,2.59504740709736,75.0369962424549,13.768758410137,65.8976670851031
1283,7965.31,2.59961938030024,75.0369962424549,13.768758410137,65.2553730950424
1284,7965.32,2.61100698132747,75.0369962424549,13.768758410137,65.2553730950424
1285,7965.34,2.61799193707177,75.0369962424549,13.768758410137,65.2553730950424
1286,7965.37,2.60436066340593,72.6531433459333,15.2214905852816,65.1103456435033
1288,7965.41,2.62307187826954,71.0120897067291,15.2214905852816,64.7374000507103
1289,7965.42,2.61502858586502,71.0120897067291,15.2214905852816,64.5302099707579
1290,7965.7,2.62345275686036,63.4978105564373,20.1445862688697,64.1572859334558
1291,7965.72,2.62611973578603,63.4978105564373,20.1445862688697,64.1572859334558
1292,7965.77,2.63018369369896,63.1695389102096,21.9200835168339,63.9501217200925
1293,7965.81,2.63721097354074,63.1695389102096,21.9200835168339,63.9501217200925
1294,7965.82,2.64461926259785,63.1695389102096,21.9200835168339,63.9501217200925
1296,7965.84,2.63987794796212,63.1695389102096,21.9200835168339,63.9501217200925
1297,7966.15,2.64495779456973,60.2501536231408,25.3098160377926,63.7636855680306
1298,7966.2,2.6470320964976,60.2501536231408,25.3098160377926,63.7636855680306
1299,7966.31,2.65283168473345,57.6244029024341,26.0765699559713,63.7637243679143
1300,7966.32,2.65604899629011,57.6244029024341,26.0765699559713,63.7637243679143
1301,7966.73,2.65655682690405,53.9277052578138,27.0855785209247,64.9240905575654
1302,7966.8,2.65952011505071,53.9277052578138,26.8839166592044,65.0069726250839
1303,7966.82,2.66299142073946,53.9277052578138,26.8839166592044,65.0898590037006
1304,7967.24,2.66591223614698,53.9277052578138,26.2788024751741,65.587190208695
1305,7967.34,2.67023017017484,53.9277052578138,24.7455598739846,65.6700808984099
1306,7967.75,2.67056866836453,55.0157166399461,23.0508945492386,65.877331333737
1307,7968.2,2.6703568181582,57.7449148245905,22.0827198922194,65.9395801841142
1308,7968.61,2.67006031975691,58.0557286451265,21.3566310959591,65.9396362283907
1309,7968.77,2.66591161230243,59.0057549732832,21.1953691209892,65.8774994665664
1310,7969.07,2.66586915532831,59.0057549732832,20.8727004973215,65.7325065038129
1311,7969.27,2.66269409129616,59.0228867784623,20.6307030482854,65.566789790856
1312,7969.75,2.65846058475291,57.9863626486312,20.564417811479,65.2767995542508
1313,7969.77,2.66180489337561,57.9863626486312,20.564417811479,65.2767995542508
1314,7970.1,2.6586297730398,56.1724741204156,21.2909325914939,65.2354080981207
1315,7970.17,2.65583576101375,56.1724741204156,21.2909325914939,65.2147102145066
1316,7970.51,2.65558162499643,56.1378339793246,21.9367038600132,65.1318755690682
1317,7970.59,2.6527029400018,56.1378339793246,21.9367038600132,65.1111776854541
1318,7971.08,2.65100941757031,53.6329885482475,22.5422520652274,64.9247932665705
1319,7971.45,2.65240625917666,53.6155904164524,22.6636767735,64.7798089260134
1320,7971.57,2.65532719169578,53.6155904164524,22.6636767735,64.6969527250841
1321,7971.87,2.65604673288298,55.0664829736487,22.6636767735,64.5519683845269
1322,7972.02,2.65871366000928,55.0664829736487,22.5429191718618,64.4898273116044
1323,7972.48,2.65909446653142,55.0664171573011,22.5431924444591,64.1169463852843
1324,7972.53,2.66193076662061,55.0664171573011,22.5431924444591,64.0340858732568
1325,7972.98,2.66222691593921,55.1181294096745,22.3416431067494,63.8891230881906
1326,7973.03,2.6665872055946,55.1181294096745,22.3416431067494,63.8891230881906
1327,7973.38,2.66709505647787,55.2043517010564,22.2208131682473,64.0232927433634
1328,7973.91,2.66645984593298,53.6495417818124,21.8579616684211,64.0428259259234
1329,7973.99,2.66243816932675,53.6495417818124,21.8579616684211,64.0428380581594
1330,7974.38,2.65972868838404,53.9258103592469,22.0196737394335,63.9952513928549
1331,7974.4,2.66303066390068,53.9258103592469,22.0196737394335,63.9952513928549
1332,7974.86,2.65900883189634,50.5399510249664,22.504110696119,63.7232265290244
1333,7975.31,2.65866998237182,49.3306562918589,22.9078282535969,63.470633745787
1334,7975.4,2.6626492583076,49.3306562918589,22.9078282535969,63.470633745787
1335,7975.89,2.66324172135148,47.8104115136818,23.1501230875183,62.9848236428036
1336,7975.91,2.665908698025,47.8104115136818,23.1501230875183,62.9848236428036
1337,7976.33,2.66810984837726,46.8256792280864,24.1997003252381,62.6844886465692
1338,7976.8,2.66764399503024,46.8946472652704,24.1997003252381,62.2812747211613
1339,7977.23,2.66624682686268,46.531808947363,24.845704679208,61.9131155793307
1340,7977.32,2.66290247544919,46.531808947363,24.845704679208,61.9131155793307
1341,7977.58,2.6623097061134,46.4280538302653,25.5319481713418,61.6852084078276
1342,7977.79,2.65892297204663,46.4280538302653,25.5319481713418,61.4748395734526
1343,7978.24,2.65816079146145,45.7541950591026,26.5006050741208,61.1592808492203
1344,7978.74,2.656128597425,44.5103382461535,27.6711328117827,60.9138499343751
1345,7978.78,2.65832990317536,44.5103382461535,27.6711328117827,60.9138499343751
1346,7979.27,2.65426572455208,43.3182778692783,29.1242347086765,60.580793005926
1347,7979.58,2.6547312625986,41.8153256106175,29.8506610769688,60.4230464798282
1348,7979.77,2.65117520511615,41.8153256106175,30.5771035201197,60.3704606560158
1349,7980.08,2.65121740984988,41.3142833611134,32.4738808026286,60.2477725619417
1350,7980.47,2.65248724538158,41.3142833611134,32.4738808026286,60.7388022201703
1351,7980.74,2.65515412296066,42.4542166895638,33.6039845412521,61.1246200978628
1352,7980.99,2.65561968352864,42.4542166895638,34.532225482422,61.4052116012332
1353,7981.1,2.65930261871338,42.7132080536094,35.6218409225724,61.5455073529185
1354,7981.64,2.66023372633646,46.7725083017758,35.9852228927344,61.9664092017601
1355,7981.69,2.66323935659777,46.7725083017758,35.9852228927344,62.1242469390199
1356,7981.72,2.66726098816108,46.7725083017758,35.9852228927344,62.1242469390199
1357,7982.07,2.66717618006372,49.3289894545896,34.815314037131,62.3873256443876
1358,7982.13,2.66963147769404,49.3289894545896,33.1206165626677,62.3873256443876
1359,7982.47,2.67081666277864,49.5361629539831,30.7803809051356,62.1243709862001
1360,7982.6,2.66747229785227,50.7971454496602,30.2155138966985,61.8789145322295
1361,7983.03,2.6659057950083,49.8296735407136,27.673640489734,61.1249849425107
1362,7983.09,2.662857786598,49.8296735407136,27.673640489734,61.0197877557605
1363,7983.45,2.66251897761211,48.5858534624702,26.7458014200307,60.5910896942692
1364,7983.56,2.65879361923545,48.5858534624702,26.7458014200307,60.0650709244999
1365,7983.84,2.65887817058811,46.5301130284517,27.916144296818,59.4338732102129
1366,7984.02,2.65451778634258,45.7182110400295,29.489931458486,58.9779968436165
1367,7984.39,2.6546023016609,43.0233285065761,36.4710101375475,57.9961053556974
1368,7984.9,2.6560414178175,38.9292304642068,41.6226461041803,57.4000062063454
1369,7985.27,2.658750587964,38.3245586078493,45.4966066086618,57.48774532179
1370,7985.5,2.6625181420658,36.458913439491,46.2230088646661,57.9612220491046
1371,7985.69,2.66560837773128,36.458913439491,46.8284766955869,58.5574343002975
1372,7985.88,2.67043427524973,36.2169880642768,46.949595981545,58.8906189243733
1373,7985.89,2.6739902516549,36.2169880642768,46.949595981545,58.8906189243733
1374,7985.98,2.67716519857544,36.2169880642768,46.949595981545,59.0835223905498
1375,7986.2,2.6772074438478,36.0268545332982,46.4655287466087,59.5219260920547
1376,7986.28,2.68046705698047,37.080564039754,46.0621085740161,59.7323533015734
1377,7986.34,2.68495434370191,37.080564039754,46.0621085740161,59.7323533015734
1378,7986.49,2.68851026380343,38.5833770126558,45.6183447766784,60.0655452225422
1379,7986.81,2.69181211545202,40.9671105213841,44.3272684105409,60.6267026901578
1380,7986.87,2.6889757703199,40.9671105213841,44.3272684105409,60.8196025078878
1381,7987.24,2.69202360531492,42.7635243871678,40.3327110530079,61.573648847894
1382,7987.41,2.69655317559521,45.1991476993468,39.727508457255,61.8366947172434
1383,7987.74,2.69485971847596,45.8900433776989,36.4995683816021,62.0471547627804
